ticket_id,customer_id,created_at,resolved_at,category,priority,status,resolution_time_hours,ticket_text
833,9101-BWFSS,2026-06-26,2026-06-28,billing,medium,closed,48.39,Customer disputes a charge on their most recent invoice.
834,9101-BWFSS,2026-07-22,2026-07-25,technical,low,closed,72.74,Reported repeated login failures over the past week.
835,9101-BWFSS,2026-06-26,,billing,medium,open,,Asked why the monthly charge increased without notice.
836,9101-BWFSS,2026-07-13,2026-07-13,technical,medium,closed,20.74,Feature X is not syncing data correctly.
837,9650-VBUOG,2026-09-04,2026-09-05,billing,low,closed,35.05,Reported a failed payment and requested a retry.
838,2672-TGEFF,2026-06-28,2026-06-29,technical,medium,closed,27.68,Reported repeated login failures over the past week.
839,2672-TGEFF,2026-07-05,2026-07-05,billing,medium,closed,12.42,Asked why the monthly charge increased without notice.
840,8184-WMOFI,2026-04-11,,billing,low,open,,Asked why the monthly charge increased without notice.
841,6982-SSHFK,2026-07-21,,other,medium,open,,Requested a copy of past invoices.
842,6982-SSHFK,2026-05-26,2026-05-27,other,low,closed,44.04,Asked about cancellation policy and notice period.
843,4625-LAMOB,2026-06-06,2026-06-07,billing,medium,closed,32.82,Requested a refund for a duplicate charge.
844,4625-LAMOB,2026-07-16,2026-07-17,other,high,closed,35.11,Requested a copy of past invoices.
845,4625-LAMOB,2026-04-30,2026-04-30,technical,medium,closed,8.58,Reported repeated login failures over the past week.
846,0727-BMPLR,2026-09-11,2026-09-12,other,low,closed,43.34,General question about plan upgrade options.
847,0727-BMPLR,2026-04-08,2026-04-08,billing,high,closed,22.04,Asked why the monthly charge increased without notice.
848,0727-BMPLR,2026-08-27,2026-08-29,billing,low,closed,52.09,Asked why the monthly charge increased without notice.
849,0727-BMPLR,2026-05-17,2026-05-17,billing,medium,closed,15.66,Reported a failed payment and requested a retry.
850,0392-BZIUW,2026-06-11,2026-06-12,billing,low,closed,25.07,Requested a refund for a duplicate charge.
851,0392-BZIUW,2026-04-06,2026-04-06,technical,medium,closed,6.68,App crashes when loading the dashboard view.
852,1038-ZAGBI,2026-06-30,2026-07-01,technical,low,closed,28.23,Reported repeated login failures over the past week.
853,1038-ZAGBI,2026-06-03,2026-06-04,billing,medium,closed,28.82,Customer disputes a charge on their most recent invoice.
854,1038-ZAGBI,2026-05-05,2026-05-07,billing,medium,closed,49.0,Requested a refund for a duplicate charge.
855,1038-ZAGBI,2026-07-26,2026-07-27,billing,medium,closed,46.42,Reported a failed payment and requested a retry.
856,3027-ZTDHO,2026-08-18,,other,high,open,,Provided feedback about the onboarding experience.
857,0422-OHQHQ,2026-07-22,,billing,low,open,,Reported a failed payment and requested a retry.
858,0422-OHQHQ,2026-04-25,2026-04-25,billing,medium,closed,10.95,Reported a failed payment and requested a retry.
859,0422-OHQHQ,2026-07-05,2026-07-05,technical,low,closed,20.98,Requested help configuring an integration.
860,0422-OHQHQ,2026-06-22,2026-06-22,technical,medium,closed,18.28,Reported repeated login failures over the past week.
861,2316-ESMLS,2026-09-11,2026-09-12,billing,medium,closed,37.81,Customer disputes a charge on their most recent invoice.
862,9778-OGKQZ,2026-09-13,2026-09-13,other,low,closed,5.67,Asked about cancellation policy and notice period.
863,9778-OGKQZ,2026-08-06,2026-08-07,technical,low,closed,33.44,Feature X is not syncing data correctly.
864,7905-TVXTA,2026-06-20,,billing,high,open,,Requested a refund for a duplicate charge.
865,7695-PKLCZ,2026-09-02,,billing,medium,open,,Asked why the monthly charge increased without notice.
866,2207-NHRJK,2026-08-30,2026-09-01,technical,medium,closed,53.97,Reported repeated login failures over the past week.
867,2207-NHRJK,2026-04-30,,billing,medium,open,,Requested a refund for a duplicate charge.
868,3224-DFQNQ,2026-06-22,2026-06-22,technical,low,closed,21.03,Requested help configuring an integration.
869,3224-DFQNQ,2026-04-15,2026-04-15,billing,high,closed,4.77,Asked why the monthly charge increased without notice.
870,0947-MUGVO,2026-08-28,,technical,medium,open,,Feature X is not syncing data correctly.
871,4124-MMETB,2026-04-15,2026-04-16,billing,low,closed,34.78,Reported a failed payment and requested a retry.
872,4124-MMETB,2026-08-18,,billing,medium,open,,Reported a failed payment and requested a retry.
873,3671-SHRSP,2026-04-09,2026-04-11,other,medium,closed,65.47,General question about plan upgrade options.
874,1937-OTUKY,2026-05-15,2026-05-16,billing,medium,closed,30.14,Asked why the monthly charge increased without notice.
875,1764-VUUMT,2026-04-12,2026-04-12,technical,medium,closed,11.87,App crashes when loading the dashboard view.
876,5073-WXOYN,2026-06-29,,other,low,open,,Asked about cancellation policy and notice period.
877,3050-GBUSH,2026-07-06,2026-07-06,billing,high,closed,10.76,Requested a refund for a duplicate charge.
878,0207-MDKNV,2026-07-28,2026-07-29,billing,low,closed,42.63,Requested a refund for a duplicate charge.
879,0207-MDKNV,2026-05-29,2026-05-30,technical,high,closed,27.44,Feature X is not syncing data correctly.
880,7945-HLKEA,2026-08-21,,technical,low,open,,Feature X is not syncing data correctly.
881,9851-KIELU,2026-08-05,,technical,medium,open,,Feature X is not syncing data correctly.
882,9851-KIELU,2026-05-14,2026-05-14,technical,medium,closed,18.91,Requested help configuring an integration.
883,9851-KIELU,2026-07-13,2026-07-16,billing,medium,closed,82.48,Customer disputes a charge on their most recent invoice.
884,9851-KIELU,2026-07-17,2026-07-19,billing,high,closed,71.45,Asked why the monthly charge increased without notice.
885,3523-BRGUW,2026-05-31,2026-06-01,technical,medium,closed,43.29,Reported repeated login failures over the past week.
886,3908-BLSYF,2026-05-09,2026-05-09,technical,medium,closed,5.73,App crashes when loading the dashboard view.
887,3908-BLSYF,2026-05-05,2026-05-05,billing,high,closed,20.28,Customer disputes a charge on their most recent invoice.
888,3908-BLSYF,2026-08-03,2026-08-05,billing,low,closed,49.9,Customer disputes a charge on their most recent invoice.
889,3908-BLSYF,2026-08-29,2026-08-30,other,high,closed,41.42,Provided feedback about the onboarding experience.
890,3199-NPKCN,2026-08-26,2026-08-26,billing,medium,closed,6.15,Reported a failed payment and requested a retry.
891,1258-YMZNM,2026-09-12,2026-09-13,billing,medium,closed,30.44,Asked why the monthly charge increased without notice.
892,1258-YMZNM,2026-06-25,,billing,medium,open,,Reported a failed payment and requested a retry.
893,0048-LUMLS,2026-06-24,2026-06-24,technical,medium,closed,15.63,Requested help configuring an integration.
894,3804-RVTGV,2026-04-24,2026-04-25,technical,medium,closed,45.92,Requested help configuring an integration.
895,3804-RVTGV,2026-06-29,2026-07-01,billing,medium,closed,59.87,Reported a failed payment and requested a retry.
896,9227-LUNBG,2026-08-22,2026-08-24,other,medium,closed,68.72,Asked about cancellation policy and notice period.
897,9227-LUNBG,2026-06-08,2026-06-09,billing,low,closed,30.87,Reported a failed payment and requested a retry.
898,4315-MURBD,2026-08-26,2026-08-27,billing,medium,closed,41.1,Asked why the monthly charge increased without notice.
899,4315-MURBD,2026-07-10,2026-07-11,other,high,closed,35.66,Provided feedback about the onboarding experience.
900,2267-FPIMA,2026-05-04,,technical,high,open,,Reported repeated login failures over the past week.
901,5285-MVEHD,2026-05-19,2026-05-20,billing,low,closed,46.33,Reported a failed payment and requested a retry.
902,5285-MVEHD,2026-07-07,2026-07-07,technical,medium,closed,9.14,App crashes when loading the dashboard view.
903,0379-DJQHR,2026-05-09,2026-05-09,technical,low,closed,21.02,App crashes when loading the dashboard view.
904,0781-LKXBR,2026-03-21,2026-03-21,other,low,closed,12.04,Requested a copy of past invoices.
905,5543-QDCRY,2026-05-03,2026-05-04,billing,low,closed,33.04,Requested a refund for a duplicate charge.
906,0297-RBCSG,2026-07-11,2026-07-12,other,medium,closed,35.28,Provided feedback about the onboarding experience.
907,0297-RBCSG,2026-06-28,2026-06-29,other,low,closed,30.19,Provided feedback about the onboarding experience.
908,0835-JKADZ,2026-04-13,,technical,medium,open,,App crashes when loading the dashboard view.
909,1907-UBQFC,2026-08-06,2026-08-08,other,low,closed,51.7,Provided feedback about the onboarding experience.
910,1907-UBQFC,2026-07-25,,technical,medium,open,,App crashes when loading the dashboard view.
911,3865-YIOTT,2026-06-03,,other,low,open,,Asked about cancellation policy and notice period.
912,3865-YIOTT,2026-06-05,2026-06-05,other,high,closed,10.45,General question about plan upgrade options.
913,5993-BQHEA,2026-07-03,2026-07-03,billing,medium,closed,12.25,Asked why the monthly charge increased without notice.
914,6513-EECDB,2026-06-09,,technical,high,open,,Feature X is not syncing data correctly.
915,6513-EECDB,2026-09-10,,billing,medium,open,,Requested a refund for a duplicate charge.
916,6513-EECDB,2026-05-19,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
917,3956-CJUST,2026-04-11,2026-04-12,technical,high,closed,32.27,App crashes when loading the dashboard view.
918,7471-WNSUF,2026-09-04,2026-09-05,technical,high,closed,28.65,Feature X is not syncing data correctly.
919,4301-VVZKA,2026-08-02,2026-08-02,other,medium,closed,2.27,Asked about cancellation policy and notice period.
920,4824-GUCBY,2026-03-22,2026-03-22,technical,low,closed,15.0,Requested help configuring an integration.
921,5393-HJZSM,2026-04-10,2026-04-10,other,low,closed,14.56,Provided feedback about the onboarding experience.
922,5393-HJZSM,2026-07-18,2026-07-18,other,medium,closed,15.32,Provided feedback about the onboarding experience.
923,7074-IEVOJ,2026-04-08,,other,medium,open,,Provided feedback about the onboarding experience.
924,7074-IEVOJ,2026-03-30,,technical,high,open,,Feature X is not syncing data correctly.
925,7074-IEVOJ,2026-06-09,2026-06-09,other,medium,closed,7.2,Requested a copy of past invoices.
926,9625-QSTYE,2026-08-09,2026-08-10,billing,medium,closed,36.5,Asked why the monthly charge increased without notice.
927,9625-QSTYE,2026-04-21,2026-04-22,billing,low,closed,45.49,Customer disputes a charge on their most recent invoice.
928,0862-PRCBS,2026-06-29,2026-06-29,technical,medium,closed,11.71,Requested help configuring an integration.
929,0862-PRCBS,2026-04-03,2026-04-03,billing,low,closed,17.88,Customer disputes a charge on their most recent invoice.
930,5146-CBVOE,2026-06-20,2026-06-20,other,low,closed,4.02,Asked about cancellation policy and notice period.
931,5146-CBVOE,2026-04-26,2026-04-26,billing,medium,closed,22.73,Asked why the monthly charge increased without notice.
932,5146-CBVOE,2026-06-03,2026-06-04,billing,medium,closed,46.79,Customer disputes a charge on their most recent invoice.
933,5787-KXGIY,2026-04-08,2026-04-08,technical,medium,closed,19.56,Reported repeated login failures over the past week.
934,4750-ZRXIU,2026-07-14,,other,low,open,,Provided feedback about the onboarding experience.
935,4198-VFOEA,2026-08-23,2026-08-24,other,medium,closed,37.58,Requested a copy of past invoices.
936,5709-LVOEQ,2026-03-31,,other,low,open,,General question about plan upgrade options.
937,5709-LVOEQ,2026-07-16,2026-07-16,other,medium,closed,10.28,Requested a copy of past invoices.
938,6400-BWQKW,2026-06-04,2026-06-04,technical,low,closed,17.04,App crashes when loading the dashboard view.
939,6400-BWQKW,2026-07-13,2026-07-13,other,low,closed,3.73,Requested a copy of past invoices.
940,2692-AQCPF,2026-05-03,2026-05-03,billing,medium,closed,9.27,Customer disputes a charge on their most recent invoice.
941,0347-UBKUZ,2026-04-10,2026-04-10,technical,low,closed,22.86,Reported repeated login failures over the past week.
942,0835-DUUIQ,2026-07-08,2026-07-08,other,medium,closed,5.87,Requested a copy of past invoices.
943,0835-DUUIQ,2026-05-31,2026-05-31,other,high,closed,8.57,Requested a copy of past invoices.
944,6115-ZTBFQ,2026-05-06,2026-05-07,other,low,closed,36.3,Asked about cancellation policy and notice period.
945,6353-BRMMA,2026-04-20,2026-04-20,other,low,closed,15.41,Requested a copy of past invoices.
946,6353-BRMMA,2026-04-14,2026-04-14,other,low,closed,9.23,Provided feedback about the onboarding experience.
947,6680-WKXRZ,2026-06-11,2026-06-11,billing,medium,closed,5.22,Reported a failed payment and requested a retry.
948,6680-WKXRZ,2026-09-12,2026-09-12,billing,high,closed,2.83,Customer disputes a charge on their most recent invoice.
949,6231-WFGFH,2026-09-15,2026-09-15,technical,low,closed,7.75,Feature X is not syncing data correctly.
950,6169-PPETC,2026-08-07,2026-08-08,other,low,closed,27.4,Requested a copy of past invoices.
951,6169-PPETC,2026-08-22,,technical,medium,open,,Reported repeated login failures over the past week.
952,4208-UFFGW,2026-04-18,,billing,low,open,,Reported a failed payment and requested a retry.
953,4208-UFFGW,2026-08-04,2026-08-06,technical,medium,closed,65.86,App crashes when loading the dashboard view.
954,8584-KMVXD,2026-05-21,,technical,low,open,,App crashes when loading the dashboard view.
955,8584-KMVXD,2026-04-18,,other,high,open,,Provided feedback about the onboarding experience.
956,8584-KMVXD,2026-08-17,2026-08-17,other,high,closed,1.56,Asked about cancellation policy and notice period.
957,8584-KMVXD,2026-04-23,2026-04-23,technical,medium,closed,16.33,Feature X is not syncing data correctly.
958,8584-KMVXD,2026-08-06,2026-08-06,billing,medium,closed,23.09,Customer disputes a charge on their most recent invoice.
959,9448-REEVD,2026-08-25,2026-08-27,billing,medium,closed,68.83,Asked why the monthly charge increased without notice.
960,9448-REEVD,2026-04-30,2026-05-02,billing,medium,closed,69.37,Customer disputes a charge on their most recent invoice.
961,9448-REEVD,2026-03-29,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
962,9448-REEVD,2026-07-24,2026-07-25,billing,high,closed,35.64,Customer disputes a charge on their most recent invoice.
963,8388-FYNPZ,2026-03-26,2026-03-26,other,low,closed,22.04,Requested a copy of past invoices.
964,4002-BQWPQ,2026-07-04,2026-07-04,technical,medium,closed,21.91,Feature X is not syncing data correctly.
965,4002-BQWPQ,2026-05-06,2026-05-07,other,medium,closed,38.37,Provided feedback about the onboarding experience.
966,4378-BZYFP,2026-05-29,2026-05-29,technical,high,closed,17.13,Requested help configuring an integration.
967,9489-UTFKA,2026-07-23,2026-07-23,technical,low,closed,18.04,Requested help configuring an integration.
968,4849-PYRLQ,2026-06-02,2026-06-02,technical,low,closed,16.52,Reported repeated login failures over the past week.
969,9117-SHLZX,2026-05-19,2026-05-21,billing,medium,closed,67.47,Asked why the monthly charge increased without notice.
970,9117-SHLZX,2026-05-04,,other,medium,open,,Asked about cancellation policy and notice period.
971,9117-SHLZX,2026-03-28,,billing,low,open,,Requested a refund for a duplicate charge.
972,9117-SHLZX,2026-06-22,,technical,low,open,,Reported repeated login failures over the past week.
973,9117-SHLZX,2026-05-29,,technical,medium,open,,App crashes when loading the dashboard view.
