ticket_id,customer_id,created_at,resolved_at,category,priority,status,resolution_time_hours,ticket_text
751,CUST-000695,2026-05-20,2026-05-21,billing,high,closed,36.87,Asked why the monthly charge increased without notice.
752,CUST-000695,2026-07-03,2026-07-03,billing,medium,closed,13.81,Asked why the monthly charge increased without notice.
753,CUST-000696,2026-06-08,,other,high,open,,General question about plan upgrade options.
754,CUST-000702,2026-06-22,,billing,low,open,,Asked why the monthly charge increased without notice.
755,CUST-000706,2026-04-01,,technical,low,open,,Requested help configuring an integration.
756,CUST-000707,2026-04-04,2026-04-04,other,high,closed,9.03,General question about plan upgrade options.
757,CUST-000711,2026-08-18,2026-08-19,billing,high,closed,42.43,Requested a refund for a duplicate charge.
758,CUST-000712,2026-08-21,,technical,medium,open,,Requested help configuring an integration.
759,CUST-000713,2026-05-12,,technical,high,open,,Reported repeated login failures over the past week.
760,CUST-000714,2026-05-29,2026-05-30,other,medium,closed,46.12,General question about plan upgrade options.
761,CUST-000715,2026-08-11,,technical,medium,open,,Reported repeated login failures over the past week.
762,CUST-000715,2026-09-07,2026-09-08,other,low,closed,40.03,Provided feedback about the onboarding experience.
763,CUST-000716,2026-04-04,,technical,low,open,,App crashes when loading the dashboard view.
764,CUST-000716,2026-05-20,2026-05-21,billing,high,closed,37.22,Asked why the monthly charge increased without notice.
765,CUST-000717,2026-04-16,2026-04-17,technical,high,closed,27.26,App crashes when loading the dashboard view.
766,CUST-000718,2026-03-23,2026-03-23,technical,medium,closed,4.82,Reported repeated login failures over the past week.
767,CUST-000719,2026-08-12,2026-08-12,technical,high,closed,6.25,Feature X is not syncing data correctly.
768,CUST-000719,2026-06-09,,billing,high,open,,Requested a refund for a duplicate charge.
769,CUST-000719,2026-06-09,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
770,CUST-000720,2026-09-15,2026-09-15,technical,high,closed,17.04,Requested help configuring an integration.
771,CUST-000721,2026-07-26,2026-07-26,other,medium,closed,16.67,General question about plan upgrade options.
772,CUST-000721,2026-07-08,2026-07-09,billing,medium,closed,45.9,Requested a refund for a duplicate charge.
773,CUST-000722,2026-04-30,,billing,high,open,,Customer disputes a charge on their most recent invoice.
774,CUST-000722,2026-05-28,2026-05-30,billing,medium,closed,50.7,Customer disputes a charge on their most recent invoice.
775,CUST-000722,2026-03-25,2026-03-25,technical,medium,closed,2.16,Reported repeated login failures over the past week.
776,CUST-000723,2026-07-12,,technical,low,open,,Reported repeated login failures over the past week.
777,CUST-000723,2026-04-24,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
778,CUST-000723,2026-04-11,2026-04-13,technical,medium,closed,61.57,Feature X is not syncing data correctly.
779,CUST-000723,2026-08-03,2026-08-04,other,medium,closed,31.31,Asked about cancellation policy and notice period.
780,CUST-000724,2026-07-11,2026-07-11,technical,medium,closed,18.95,Reported repeated login failures over the past week.
781,CUST-000725,2026-04-21,,other,medium,open,,Asked about cancellation policy and notice period.
782,CUST-000725,2026-07-18,,billing,medium,open,,Requested a refund for a duplicate charge.
783,CUST-000726,2026-07-31,2026-08-01,technical,low,closed,31.69,Requested help configuring an integration.
784,CUST-000728,2026-05-17,2026-05-17,technical,high,closed,8.77,Feature X is not syncing data correctly.
785,CUST-000729,2026-09-03,,technical,high,open,,Feature X is not syncing data correctly.
786,CUST-000730,2026-05-13,,billing,medium,open,,Asked why the monthly charge increased without notice.
787,CUST-000731,2026-08-03,2026-08-03,billing,low,closed,12.89,Asked why the monthly charge increased without notice.
788,CUST-000731,2026-05-11,2026-05-11,billing,medium,closed,10.61,Reported a failed payment and requested a retry.
789,CUST-000732,2026-04-20,,technical,high,open,,App crashes when loading the dashboard view.
790,CUST-000734,2026-08-31,2026-08-31,billing,low,closed,5.8,Customer disputes a charge on their most recent invoice.
791,CUST-000734,2026-06-12,2026-06-12,other,medium,closed,16.79,Asked about cancellation policy and notice period.
792,CUST-000735,2026-07-01,2026-07-04,billing,medium,closed,77.47,Requested a refund for a duplicate charge.
793,CUST-000737,2026-04-29,,other,low,open,,General question about plan upgrade options.
794,CUST-000737,2026-09-08,,billing,low,open,,Asked why the monthly charge increased without notice.
795,CUST-000737,2026-04-19,2026-04-20,technical,medium,closed,25.53,Reported repeated login failures over the past week.
796,CUST-000739,2026-06-14,2026-06-14,technical,medium,closed,22.68,App crashes when loading the dashboard view.
797,CUST-000740,2026-04-06,,other,medium,open,,General question about plan upgrade options.
798,CUST-000740,2026-08-17,2026-08-17,other,low,closed,19.83,General question about plan upgrade options.
799,CUST-000742,2026-06-30,,billing,low,open,,Customer disputes a charge on their most recent invoice.
800,CUST-000742,2026-05-28,2026-05-28,technical,medium,closed,17.79,Reported repeated login failures over the past week.
801,CUST-000743,2026-05-18,2026-05-18,technical,low,closed,22.0,Reported repeated login failures over the past week.
802,CUST-000743,2026-08-22,2026-08-22,technical,high,closed,6.94,App crashes when loading the dashboard view.
803,CUST-000743,2026-09-01,2026-09-02,technical,medium,closed,43.39,Reported repeated login failures over the past week.
804,CUST-000744,2026-05-09,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
805,CUST-000745,2026-04-28,2026-04-29,billing,medium,closed,29.66,Reported a failed payment and requested a retry.
806,CUST-000745,2026-07-07,2026-07-08,billing,high,closed,31.81,Requested a refund for a duplicate charge.
807,CUST-000747,2026-04-03,,billing,low,open,,Customer disputes a charge on their most recent invoice.
808,CUST-000751,2026-05-05,,billing,high,open,,Customer disputes a charge on their most recent invoice.
809,CUST-000752,2026-09-04,2026-09-04,billing,medium,closed,9.35,Customer disputes a charge on their most recent invoice.
810,CUST-000752,2026-07-19,2026-07-19,other,low,closed,2.16,General question about plan upgrade options.
811,CUST-000753,2026-08-22,2026-08-24,other,low,closed,57.41,Asked about cancellation policy and notice period.
812,CUST-000754,2026-07-14,,other,low,open,,Asked about cancellation policy and notice period.
813,CUST-000758,2026-04-24,2026-04-25,other,medium,closed,25.07,Provided feedback about the onboarding experience.
814,CUST-000758,2026-09-11,2026-09-12,billing,low,closed,42.02,Reported a failed payment and requested a retry.
815,CUST-000760,2026-05-25,2026-05-25,other,medium,closed,3.2,Asked about cancellation policy and notice period.
816,CUST-000760,2026-03-21,,billing,low,open,,Reported a failed payment and requested a retry.
817,CUST-000761,2026-06-15,2026-06-16,billing,medium,closed,33.05,Asked why the monthly charge increased without notice.
818,CUST-000762,2026-05-30,2026-05-31,billing,medium,closed,31.32,Reported a failed payment and requested a retry.
819,CUST-000764,2026-07-23,,technical,high,open,,Requested help configuring an integration.
820,CUST-000765,2026-03-22,2026-03-23,billing,medium,closed,25.01,Asked why the monthly charge increased without notice.
821,CUST-000768,2026-08-06,2026-08-07,billing,high,closed,44.83,Customer disputes a charge on their most recent invoice.
822,CUST-000769,2026-07-13,,billing,high,open,,Asked why the monthly charge increased without notice.
823,CUST-000770,2026-04-25,,billing,high,open,,Asked why the monthly charge increased without notice.
824,CUST-000771,2026-07-02,2026-07-02,billing,high,closed,15.9,Asked why the monthly charge increased without notice.
825,CUST-000771,2026-07-22,,other,medium,open,,Provided feedback about the onboarding experience.
826,CUST-000773,2026-05-16,2026-05-16,billing,medium,closed,7.12,Asked why the monthly charge increased without notice.
827,CUST-000773,2026-04-15,2026-04-15,other,low,closed,12.19,Provided feedback about the onboarding experience.
828,CUST-000774,2026-05-06,,other,low,open,,Asked about cancellation policy and notice period.
829,CUST-000775,2026-07-01,,billing,low,open,,Asked why the monthly charge increased without notice.
830,CUST-000775,2026-08-24,2026-08-26,billing,high,closed,60.0,Reported a failed payment and requested a retry.
831,CUST-000775,2026-07-05,2026-07-05,other,medium,closed,17.82,Requested a copy of past invoices.
832,CUST-000776,2026-03-26,2026-03-27,billing,medium,closed,36.68,Reported a failed payment and requested a retry.
833,CUST-000777,2026-05-13,2026-05-13,billing,high,closed,17.15,Reported a failed payment and requested a retry.
834,CUST-000779,2026-09-11,2026-09-11,technical,high,closed,11.36,Reported repeated login failures over the past week.
835,CUST-000781,2026-04-15,2026-04-15,technical,low,closed,16.04,Requested help configuring an integration.
836,CUST-000782,2026-03-27,2026-03-28,technical,medium,closed,28.24,Reported repeated login failures over the past week.
837,CUST-000782,2026-08-11,2026-08-11,billing,medium,closed,17.57,Asked why the monthly charge increased without notice.
838,CUST-000783,2026-04-29,2026-05-01,billing,medium,closed,51.65,Requested a refund for a duplicate charge.
839,CUST-000783,2026-09-02,,technical,low,open,,Reported repeated login failures over the past week.
840,CUST-000784,2026-03-27,2026-03-27,technical,high,closed,2.21,Reported repeated login failures over the past week.
841,CUST-000785,2026-05-02,2026-05-02,technical,low,closed,5.41,App crashes when loading the dashboard view.
842,CUST-000785,2026-08-06,2026-08-07,other,medium,closed,46.4,Provided feedback about the onboarding experience.
843,CUST-000788,2026-08-17,,billing,low,open,,Requested a refund for a duplicate charge.
844,CUST-000788,2026-08-30,2026-08-31,billing,low,closed,35.58,Reported a failed payment and requested a retry.
845,CUST-000789,2026-06-15,2026-06-15,billing,low,closed,17.68,Asked why the monthly charge increased without notice.
846,CUST-000789,2026-08-27,2026-08-27,technical,medium,closed,7.25,Reported repeated login failures over the past week.
847,CUST-000790,2026-09-14,2026-09-15,technical,medium,closed,35.11,Reported repeated login failures over the past week.
848,CUST-000791,2026-05-18,2026-05-19,technical,medium,closed,46.38,Reported repeated login failures over the past week.
849,CUST-000796,2026-09-09,,technical,medium,open,,Reported repeated login failures over the past week.
850,CUST-000796,2026-07-19,2026-07-20,other,medium,closed,46.42,Asked about cancellation policy and notice period.
851,CUST-000799,2026-06-15,2026-06-16,technical,high,closed,25.0,Feature X is not syncing data correctly.
852,CUST-000800,2026-08-14,2026-08-15,billing,low,closed,24.78,Customer disputes a charge on their most recent invoice.
853,CUST-000800,2026-08-31,,other,medium,open,,Asked about cancellation policy and notice period.
854,CUST-000802,2026-04-17,2026-04-17,billing,low,closed,16.3,Requested a refund for a duplicate charge.
855,CUST-000803,2026-08-04,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
856,CUST-000804,2026-06-22,,technical,medium,open,,Feature X is not syncing data correctly.
857,CUST-000804,2026-04-25,,technical,medium,open,,Reported repeated login failures over the past week.
858,CUST-000804,2026-06-01,,other,medium,open,,Provided feedback about the onboarding experience.
859,CUST-000805,2026-06-20,2026-06-21,technical,low,closed,24.32,Requested help configuring an integration.
860,CUST-000806,2026-07-16,,technical,low,open,,Feature X is not syncing data correctly.
861,CUST-000807,2026-03-22,2026-03-23,other,medium,closed,30.75,Provided feedback about the onboarding experience.
862,CUST-000807,2026-03-27,,technical,high,open,,App crashes when loading the dashboard view.
863,CUST-000810,2026-09-14,,technical,high,open,,App crashes when loading the dashboard view.
864,CUST-000811,2026-06-05,2026-06-06,technical,medium,closed,37.96,Feature X is not syncing data correctly.
865,CUST-000812,2026-07-09,,billing,medium,open,,Requested a refund for a duplicate charge.
866,CUST-000812,2026-04-22,,billing,low,open,,Requested a refund for a duplicate charge.
867,CUST-000812,2026-08-04,2026-08-06,technical,medium,closed,59.18,Requested help configuring an integration.
868,CUST-000812,2026-04-26,2026-04-26,billing,high,closed,6.83,Reported a failed payment and requested a retry.
869,CUST-000812,2026-05-10,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
870,CUST-000812,2026-07-11,,technical,high,open,,App crashes when loading the dashboard view.
871,CUST-000813,2026-07-03,,technical,medium,open,,Reported repeated login failures over the past week.
872,CUST-000813,2026-07-02,2026-07-02,technical,low,closed,14.17,App crashes when loading the dashboard view.
873,CUST-000813,2026-07-09,2026-07-10,other,medium,closed,45.29,Provided feedback about the onboarding experience.
874,CUST-000819,2026-08-04,,other,medium,open,,Requested a copy of past invoices.
875,CUST-000819,2026-05-27,,billing,medium,open,,Customer disputes a charge on their most recent invoice.
876,CUST-000819,2026-09-02,,billing,low,open,,Requested a refund for a duplicate charge.
877,CUST-000819,2026-07-11,,billing,medium,open,,Reported a failed payment and requested a retry.
878,CUST-000820,2026-07-02,2026-07-02,billing,low,closed,20.48,Asked why the monthly charge increased without notice.
